"ZipCode";"Name"
"85370";"Mouzeuil-Saint-Martin"
"85370";"Nalliers"
"85310";"Nesmy"
"85430";"Nieul-le-Dolent"
"85240";"Nieul-sur-l'Autise"
"85330";"Noirmoutier-en-l'Île"
"85690";"Notre-Dame-de-Monts"
"85340";"Olonne-sur-Mer"
"85200";"L'Orbrie"
"85420";"Oulmes"
"85670";"Palluau"
"85320";"Péault"
"85300";"Le Perrier"
"85570";"Petosse"
"85320";"Les Pineaux"
"85200";"Pissotte"
"85770";"Le Poiré-sur-Velluire"
"85170";"Le Poiré-sur-Vie"
"85440";"Poiroux"
"85570";"Pouillé"
"85700";"Pouzauges"
"85240";"Puy-de-Serre"
"85450";"Puyravault"
"85250";"La Rabatelière"
"85700";"Réaumur"
"85210";"La Réorthe"
"85270";"Notre-Dame-de-Riez"
"85620";"Rocheservière"
"85000";"La Roche-sur-Yon"
"85510";"Rochetrejoux"
"85320";"Rosnay"
"85100";"Les Sables-d'Olonne"
"85250";"Saint-André-Goule-d'Oie"
"85260";"Montréverd"
"85130";"Saint-Aubin-des-Ormeaux"
"85210";"Saint-Aubin-la-Plaine"
"85540";"Saint-Avaugourd-des-Landes"
"85540";"Saint-Benoist-sur-Mer"
"85110";"Sainte-Cécile"
"85670";"Saint-Christophe-du-Ligneron"
"85410";"Saint-Cyr-des-Gâts"
"85540";"Saint-Cyr-en-Talmondais"
"85580";"Saint-Denis-du-Payré"
"85170";"Saint-Denis-la-Chevasse"
"85210";"Saint-Étienne-de-Brillouet"
"85670";"Saint-Étienne-du-Bois"
"85150";"Sainte-Flaive-des-Loups"
"85310";"Rives de l'Yon"
"85150";"Sainte-Foy"
"85250";"Saint-Fulgent"
"85400";"Sainte-Gemme-la-Plaine"
"85600";"Saint-Georges-de-Montaigu"
"85150";"Saint-Georges-de-Pointindoux"
"85110";"Saint-Germain-de-Prinçay"
"85230";"Saint-Gervais"
"85800";"Saint-Gilles-Croix-de-Vie"
"85210";"Sainte-Hermine"
"85600";"Saint-Hilaire-de-Loulay"
"85270";"Saint-Hilaire-de-Riez"
"85240";"Saint-Hilaire-des-Loges"
"85120";"Saint-Hilaire-de-Voust"
"85440";"Saint-Hilaire-la-Forêt"
"85480";"Saint-Hilaire-le-Vouhis"
"85210";"Saint-Jean-de-Beugné"
"85160";"Saint-Jean-de-Monts"
"85210";"Saint-Juire-Champgillon"
"85150";"Saint-Julien-des-Landes"
"85410";"Saint-Laurent-de-la-Salle"
"85290";"Saint-Laurent-sur-Sèvre"
"85220";"Saint-Maixent-sur-Vie"
"85590";"Saint-Malô-du-Bois"
"85590";"Saint-Mars-la-Réorthe"
"85470";"Brem-sur-Mer"
"85200";"Saint-Martin-de-Fraigneau"
"85570";"Saint-Martin-des-Fontaines"
"85140";"Saint-Martin-des-Noyers"
"85130";"Saint-Martin-des-Tilleuls"
"85210";"Saint-Martin-Lars-en-Sainte-Hermine"
"85150";"Saint-Mathurin"
"85120";"Saint-Maurice-des-Noues"
"85390";"Saint-Maurice-le-Girard"
"85700";"Saint-Mesmin"
"85580";"Saint-Michel-en-l'Herm"
"85200";"Saint-Michel-le-Cloucq"
"85500";"Saint-Paul-en-Pareds"
"85670";"Saint-Paul-Mont-Penit"
"85320";"Sainte-Pexine"
"85660";"Saint-Philbert-de-Bouaine"
"85120";"Saint-Pierre-du-Chemin"
"85420";"Saint-Pierre-le-Vieux"
"85110";"Saint-Prouant"
"85450";"Sainte-Radégonde-des-Noyers"
"85220";"Saint-Révérend"
"85420";"Saint-Sigismond"
"85410";"Saint-Sulpice-en-Pareds"
"85230";"Saint-Urbain"
"85570";"Saint-Valérien"
"85110";"Saint-Vincent-Sterlanges"
"85540";"Saint-Vincent-sur-Graon"
"85520";"Saint-Vincent-sur-Jard"
"85300";"Sallertaine"
"85200";"Sérigné"
"85110";"Sigournais"
"85300";"Soullans"
"85310";"Le Tablier"
"85450";"La Taillée"
"85390";"Tallud-Sainte-Gemme"
"85440";"Talmont-Saint-Hilaire"
"85120";"La Tardière"
"85210";"Thiré"
"85480";"Thorigny"
"85410";"Thouarsais-Bouildroux"
"85130";"Tiffauges"
"85360";"La Tranche-sur-Mer"
"85600";"Treize-Septiers"
"85590";"Treize-Vents"
"85580";"Triaize"
"85150";"Vairé"
"85770";"Velluire"
"85190";"Venansault"
"85250";"Vendrennes"
"85130";"La Verrie"
"85770";"Vix"
"85450";"Vouillé-les-Marais"
"85120";"Vouvant"
"85240";"Xanton-Chassenon"
"85460";"La Faute-sur-Mer"
"86430";"Adriers"
"86110";"Amberre"
"86700";"Anché"
"86260";"Angles-sur-l'Anglin"
"86330";"Angliers"
"86310";"Antigny"
"86100";"Antran"
"86200";"Arçay"
"86210";"Archigny"
"86340";"Aslonnes"
"86430";"Asnières-sur-Blour"
"86250";"Asnois"
"86330";"Aulnay"
"86530";"Availles-en-Châtellerault"
"86460";"Availles-Limouzine"
"86170";"Avanton"
"86190";"Ayron"
"86200";"Basses"
"86490";"Beaumont Saint-Cyr"
"86130";"Beaumont Saint-Cyr"
"86210";"Bellefonds"
"86470";"Benassay"
"86120";"Berrie"
"86420";"Berthegon"
"86190";"Béruges"
"86310";"Béthines"
"86120";"Beuxes"
"86580";"Biard"
"86800";"Bignoux"
"86400";"Blanzay"
"86300";"Bonnes"
"86210";"Bonneuil-Matours"
"86410";"Bouresse"
"86390";"Bourg-Archambault"
"86120";"Bournand"
"86290";"Brigueil-le-Chantre"
"86160";"Brion"
"86510";"Brux"
"86310";"La Bussière"
"86180";"Buxerolles"
"37160";"Buxeuil"
"86700";"Ceaux-en-Couhé"
"86200";"Ceaux-en-Loudun"
"86600";"Celle-Lévescault"
"86530";"Cenon-sur-Vienne"
"86140";"Cernay"
"86380";"Chabournay"
"86200";"Chalais"
"86190";"Chalandray"
"86510";"Champagné-le-Sec"
"86160";"Champagné-Saint-Hilaire"
"86170";"Champigny en Rochereau"
"86400";"Champniers"
"86250";"La Chapelle-Bâton"
"86470";"La Chapelle-Montreuil"
"86210";"La Chapelle-Moulière"
"86300";"Chapelle-Viviers"
"86250";"Charroux"
"86360";"Chasseneuil-du-Poitou"
"86250";"Chatain"
"86350";"Château-Garnier"
"86370";"Château-Larcher"
"86100";"Châtellerault"
"86700";"Châtillon"
"86510";"Chaunay"
"86330";"La Chaussée"
"86300";"Chauvigny"
"86450";"Chenevelles"
"86170";"Cherves"
"86190";"Chiré-en-Montreuil"
"86110";"Chouppes"
"86170";"Cissé"
"86320";"Civaux"
"86400";"Civray"
"86200";"La Roche-Rigault"
"86600";"Cloué"
"86490";"Colombiers"
"86700";"Couhé"
"86600";"Coulombiers"
"86290";"Coulonges"
"86110";"Coussay"
"86420";"Coussay"
"86140";"Coussay"
"86270";"Coussay-les-Bois"
"86110";"Craon"
"86240";"Croutelle"
"86110";"Cuhon"
"86120";"Curçay-sur-Dive"
"86600";"Curzay-sur-Vonne"
"86220";"Dangé-Saint-Romain"
"86420";"Dercé"
"86410";"Dienné"
"86130";"Dissay"
"86140";"Doussay"
"86160";"La Ferrière-Airoux"
"86300";"Fleix"
"86340";"Fleuré"
"86240";"Fontaine-le-Comte"
"86190";"Frozes"
"86160";"Gençay"
"86250";"Genouillé"
"86340";"Gizay"
"86200";"Glénouze"
"86320";"Gouex"
"86330";"La Grimaudière"
"86110";"La Grimaudière"
"86420";"Guesnes"
"86310";"Haims"
"86220";"Ingrandes"
"86150";"L'Isle-Jourdain"
"86240";"Iteuil"
"86800";"Jardres"
"86130";"Jaunay-Marigny"
"86380";"Jaunay-Marigny"
"86600";"Jazeneuil"
"86500";"Jouhet"
"86290";"Journet"
"86350";"Joussé"
"86390";"Lathus-Saint-Rémy"
"86190";"Latillé"
"86300";"Lauthiers"
"86470";"Lavausseau"
"86800";"Lavoux"
"86450";"Leigné-les-Bois"
"86300";"Leignes-sur-Fontaine"
"86230";"Leigné-sur-Usseau"
"86140";"Lencloître"
"86270";"Lésigny"
"86220";"Leugny"
"86410";"Lhommaizé"
"86290";"Liglet"
"86240";"Ligugé"
"86400";"Linazay"
"86800";"Liniers"
"86400";"Lizant"
"86200";"Loudun"
"86430";"Luchapt"
"86600";"Lusignan"
"86320";"Lussac-les-Châteaux"
"86160";"Magné"
"86190";"Maillé"
"86270";"Mairé"
"86170";"Maisonneuve"
"86370";"Marçay"
"86370";"Marigny-Chemereau"
"86160";"Marnay"
"86330";"Martaizé"
"86170";"Massognes"
"86200";"Maulay"
"86460";"Mauprévoir"
"86320";"Mazerolles"
"86110";"Mazeuil"
"86200";"Messemé"
"86550";"Mignaloux-Beauvoir"
"86440";"Migné-Auxances"
"86150";"Millac"
"86110";"Mirebeau"
"86330";"Moncontour"
"86230";"Mondion"
"86360";"Montamisé"
"86210";"Monthoiron"
"86500";"Montmorillon"
"86470";"Montreuil-Bonnin"
"86420";"Monts-sur-Guesnes"
"86120";"Morton"
"86500";"Moulismes"
"86150";"Moussac"
"86430";"Mouterre-sur-Blourde"
"86200";"Mouterre-Silly"
"86530";"Naintré"
"86310";"Nalliers"
"86150";"Nérignac"
"86170";"Neuville-de-Poitou"
"86340";"Nieuil-l'Espoir"
"86340";"Nouaillé-Maupertuis"
"86200";"Nueil-sous-Faye"
"86230";"Orches"
"86220";"Les Ormes"
"86380";"Ouzilly"
"86220";"Oyré"
"86300";"Paizay-le-Sec"
"86700";"Payré"
"86350";"Payroux"
"86320";"Persac"
"86500";"Pindray"
"86500";"Plaisance"
"86450";"Pleumartin"
"86000";"Poitiers"
"86220";"Port-de-Piles"
"86120";"Pouançay"
"86200";"Pouant"
"37120";"Pouant"
"86800";"Pouillé"
"86460";"Pressac"
"86420";"Prinçay"
"86260";"La Puye"
"86150";"Queaux"
"86190";"Quinçay"
"86200";"Ranton"
"86120";"Raslay"
"86270";"La Roche-Posay"
"86340";"Roches-Prémarie-Andillé"
"86120";"Roiffé"
"86700";"Romagne"
"86400";"Romagne"
"86480";"Rouillé"
"86280";"Saint-Benoît"
"86230";"Saint-Christophe"
"86330";"Saint-Clair"
"86400";"Saint-Gaudent"
"86140";"Saint-Genest-d'Ambière"
"86130";"Saint-Georges-lès-Baillargeaux"
"86310";"Saint-Germain"
"86230";"Saint-Gervais-les-Trois-Clochers"
"86330";"Saint-Jean-de-Sauves"
"86110";"Saint-Jean-de-Sauves"
"86800";"Saint-Julien-l'Ars"
"86200";"Saint-Laon"
"86410";"Saint-Laurent-de-Jourdes"
"86120";"Saint-Léger-de-Montbrillais"
"86290";"Saint-Léomer"
"86400";"Saint-Macoux"
"86300";"Valdivienne"
"86350";"Saint-Martin-l'Ars"
"86160";"Saint-Maurice-la-Clouère"
"86260";"Saint-Pierre-de-Maillé"
"86400";"Saint-Pierre-d'Exideuil"
"86300";"Sainte-Radégonde"
"86220";"Saint-Rémy-sur-Creuse"
"86250";"Saint-Romain"
"86600";"Saint-Sauvant"
"86100";"Senillé-Saint-Sauveur"
"86310";"Saint-Savin"
"86400";"Saint-Saviol"
"86350";"Saint-Secondin"
"86420";"Saires"
"86120";"Saix"
"86200";"Sammarçolles"
"86600";"Sanxay"
"86500";"Saulgé"
"86400";"Savigné"
"86800";"Savigny-Lévescault"
"86140";"Savigny-sous-Faye"
"86140";"Scorbé-Clairvaux"
"86230";"Sérigny"
"86800";"Sèvres-Anxaumont"
"86320";"Sillars"
"86240";"Smarves"
"86160";"Sommières-du-Clain"
"86230";"Sossais"
"86250";"Surin"
"86800";"Tercé"
"86120";"Ternay"
"86290";"Thollet"
"86110";"Thurageau"
"86540";"Thuré"
"86290";"La Trimouille"
"86120";"Les Trois-Moutiers"
"86230";"Usseau"
"86350";"Usson-du-Poitou"
"86110";"Varennes"
"86700";"Vaux"
"86220";"Vaux-sur-Vienne"
"86230";"Vellèches"
"86380";"Saint Martin la Pallu"
"86170";"Saint Martin la Pallu"
"86340";"Vernon"
"86410";"Verrières"
"86420";"Verrue"
"86120";"Vézières"
"86260";"Vicq-sur-Gartempe"
"86150";"Le Vigeant"
"86340";"La Villedieu-du-Clain"
"86310";"Villemort"
"86190";"Villiers"
"86370";"Vivonne"
"86190";"Vouillé"
"86400";"Voulême"
"86700";"Voulon"
"86580";"Vouneuil-sous-Biard"
"86210";"Vouneuil-sur-Vienne"
"86170";"Vouzailles"
"86170";"Yversay"
"87700";"Aixe-sur-Vienne"
"87240";"Ambazac"
"87160";"Arnac-la-Poste"
"87120";"Augne"
"87220";"Aureil"
"87360";"Azat-le-Ris"
"87290";"Balledent"
"87210";"La Bazeuge"
"87120";"Beaumont-du-Lac"
"87300";"Bellac"
"87300";"Berneuil"
"87370";"Bersac-sur-Rivalier"
"87250";"Bessines-sur-Gartempe"
"87700";"Beynac"
"87340";"Les Billanges"
"87300";"Blanzac"
"87300";"Blond"
"87220";"Boisseuil"
"87270";"Bonnac-la-Côte"
"87110";"Bosmie-l'Aiguille"
"87300";"Breuilaufa"
"87140";"Le Buis"
"87460";"Bujaleuf"
"87800";"Burgnac"
"87230";"Bussière-Galant"
"87320";"Bussière-Poitevine"
"87230";"Les Cars"
"87200";"Chaillac-sur-Vienne"
"87500";"Le Chalard"
"87230";"Châlus"
"87140";"Chamboret"
"87150";"Champagnac-la-Rivière"
"87400";"Champnétery"
"87230";"Champsac"
"87440";"La Chapelle-Montbrandeix"
"87270";"Chaptelat"
"87380";"Château-Chervix"
"87130";"Châteauneuf-la-Forêt"
"87290";"Châteauponsac"
"87400";"Le Châtenet-en-Dognon"
"87460";"Cheissoux"
"87600";"Chéronnac"
"87520";"Cieux"
"87310";"Cognac-la-Forêt"
"87140";"Compreignac"
"87920";"Condat-sur-Vienne"
"87500";"Coussac-Bonneval"
"87270";"Couzeix"
"87130";"La Croisille-sur-Briance"
"87210";"La Croix-sur-Gartempe"
"87160";"Cromac"
"87150";"Cussac"
"87320";"Darnac"
"87210";"Dinsac"
"87190";"Dompierre-les-Églises"
"87120";"Domps"
"87210";"Le Dorat"
"87230";"Dournazac"
"87190";"Droux"
"87400";"Eybouleuf"
"87220";"Eyjeaux"
"87120";"Eymoutiers"
"87220";"Feytiat"
"87230";"Flavignac"
"87250";"Folles"
"87250";"Fromental"
"87330";"Gajoubert"
"87400";"La Geneytouse"
"87500";"Glandon"
"87380";"Glanges"
"87310";"Gorre"
"87160";"Les Grands-Chézeaux"
"87170";"Isle"
"87370";"Jabreilles-les-Bordes"
"87800";"Janailhac"
"87520";"Javerdat"
"87340";"La Jonchère-Saint-Maurice"
"87890";"Jouac"
"87800";"Jourgnac"
"87500";"Ladignac-le-Long"
"87370";"Laurière"
"87230";"Lavignac"
"87100";"Limoges"
"87000";"Limoges"
"87280";"Limoges"
"87130";"Linards"
"87360";"Lussac-les-Églises"
"87380";"Magnac-Bourg"
"87190";"Magnac-Laval"
"87160";"Mailhac-sur-Benaize"
"87440";"Maisonnais-sur-Tardoire"
"87440";"Marval"
"87130";"Masléon"
"87800";"Meilhac"
"87380";"Meuzac"
"87800";"La Meyze"
"87330";"Val d'Issoire"
"87400";"Moissannes"
"87330";"Montrol-Sénard"
"87330";"Mortemart"
"87140";"Nantiat"
"87120";"Nedde"
"87130";"Neuvic-Entier"
"87800";"Nexon"
"87510";"Nieul"
"87330";"Nouic"
"87210";"Oradour-Saint-Genest"
"87520";"Oradour-sur-Glane"
"87150";"Oradour-sur-Vayres"
"87230";"Pageas"
"87410";"Le Palais-sur-Vienne"
"87350";"Panazol"
"87440";"Pensol"
"87300";"Peyrat-de-Bellac"
"87470";"Peyrat-le-Château"
"87510";"Peyrilhac"
"87260";"Pierre-Buffière"
"87380";"La Porcherie"
"87290";"Rancon"
"87640";"Razès"
"87120";"Rempnat"
"87800";"Rilhac-Lastours"
"87570";"Rilhac-Rancon"
"87600";"Rochechouart"
"87800";"La Roche-l'Abeille"
"87140";"Roussac"
"87400";"Royères"
"87130";"Roziers-Saint-Georges"
"87720";"Saillat-sur-Vienne"
"87120";"Saint-Amand-le-Petit"
"87290";"Saint-Amand-Magnazeix"
"87120";"Sainte-Anne-Saint-Priest"
"87310";"Saint-Auvent"
"87330";"Saint-Barbant"
"87150";"Saint-Bazile"
"87260";"Saint-Bonnet-Briance"
"87300";"Saint-Bonnet-de-Bellac"
"87200";"Saint-Brice-sur-Vienne"
"87310";"Saint-Cyr"
"87400";"Saint-Denis-des-Murs"
"87510";"Saint-Gence"
"87260";"Saint-Genest-sur-Roselle"
"87160";"Saint-Georges-les-Landes"
"87380";"Saint-Germain-les-Belles"
"87130";"Saint-Gilles-les-Forêts"
"87260";"Saint-Hilaire-Bonneval"
"87190";"Saint-Hilaire-la-Treille"
"87800";"Saint-Hilaire-les-Places"
"87260";"Saint-Jean-Ligoure"
"87510";"Saint-Jouvent"
"87460";"Saint-Julien-le-Petit"
"87200";"Saint-Junien"
"87300";"Saint-Junien-les-Combes"
"87590";"Saint-Just-le-Martel"
"87240";"Saint-Laurent-les-Églises"
"87310";"Saint-Laurent-sur-Gorre"
"87340";"Saint-Léger-la-Montagne"
"87190";"Saint-Léger-Magnazeix"
"87400";"Saint-Léonard-de-Noblat"
"87420";"Sainte-Marie-de-Vaux"
"87330";"Saint-Martial-sur-Isop"
"87200";"Saint-Martin-de-Jussac"
"87360";"Saint-Martin-le-Mault"
"87700";"Saint-Martin-le-Vieux"
"87400";"Saint-Martin-Terressus"
"87440";"Saint-Mathieu"
"87800";"Saint-Maurice-les-Brousses"
"87130";"Saint-Méard"
"87300";"Saint-Ouen-sur-Gartempe"
"87250";"Saint-Pardoux"
"87260";"Saint-Paul"
"87800";"Saint-Priest-Ligoure"
"87700";"Saint-Priest-sous-Aixe"
"87480";"Saint-Priest-Taurion"
"87210";"Saint-Sornin-la-Marche"
"87290";"Saint-Sornin-Leulac"
"87370";"Saint-Sulpice-Laurière"
"87160";"Saint-Sulpice-les-Feuilles"
"87240";"Saint-Sylvestre"
"87140";"Saint-Symphorien-sur-Couze"
"87420";"Saint-Victurnien"
"87380";"Saint-Vitte-sur-Briance"
"87500";"Saint-Yrieix-la-Perche"
"87700";"Saint-Yrieix-sous-Aixe"
"87440";"Les Salles-Lavauguyon"
"87400";"Sauviat-sur-Vige"
"87620";"Séreilhac"
"87110";"Solignac"
"87130";"Surdoux"
"87130";"Sussac"
"87360";"Tersannes"
"87320";"Thiat"
"87140";"Thouron"
"87140";"Vaulry"
"87600";"Vayres"
"87360";"Verneuil-Moustiers"
"87430";"Verneuil-sur-Vienne"
"87520";"Veyrac"
"87260";"Vicq-sur-Breuilh"
"87600";"Videix"
"87110";"Le Vigen"
"87190";"Villefavard"
"88270";"Les Ableuvenettes"
"88500";"Ahéville"
"88140";"Aingeville"
"88320";"Ainvelle"
"88110";"Allarmont"
"88500";"Ambacourt"
"88410";"Ameuvelle"
"88700";"Anglemont"
"88650";"Anould"
"88170";"Aouze"
"88380";"Arches"
"88380";"Archettes"
"88170";"Aroffe"
"88430";"Arrentès-de-Corcieux"
"88300";"Attignéville"
"88260";"Attigny"
"88300";"Aulnois"
"88300";"Autigny-la-Tour"
"88300";"Autreville"
"88700";"Autrey"
"88140";"Auzainvilliers"
"88500";"Avillers"
"88130";"Avrainville"
"88630";"Avranville"
"88600";"Aydoilles"
"88330";"Badménil-aux-Bois"
"88460";"La Baffe"
"88240";"La Vôge-les-Bains"
"88270";"Bainville-aux-Saules"
"88170";"Balléville"
"88520";"Ban-de-Laveline"
"88210";"Ban-de-Sapt"
"88640";"Barbey-Seroux"
"88300";"Barville"
"88120";"Basse-sur-le-Rupt"
"88130";"Battexey"
"88500";"Baudricourt"
"88150";"Bayecourt"
"88270";"Bazegney"
"88700";"Bazien"
"88500";"Bazoilles-et-Ménil"
"88300";"Bazoilles-sur-Meuse"
"88300";"Beaufremont"
"88600";"Beauménil"
"88270";"Begnécourt"
"88370";"Bellefontaine"
"88260";"Belmont-lès-Darney"
"88600";"Belmont-sur-Buttant"
"88800";"Belmont-sur-Vair"
"88260";"Belrupt"
"88210";"Belval"
"88520";"Bertrimoutier"
"88450";"Bettegney-Saint-Brice"
"88500";"Bettoncourt"
"88490";"Le Beulay"
"88170";"Biécourt"
"88430";"Biffontaine"
"88500";"Blémerey"
"88410";"Bleurville"
"88320";"Blevaincourt"
"88270";"Bocquegney"
"88600";"Bois-de-Champ"
"88260";"Bonvillet"
"88500";"Boulaincourt"
"88470";"La Bourgonce"
"88270";"Bouxières-aux-Bois"
"88130";"Bouxurulles"
"88270";"Bouzemont"
"88130";"Brantigny"
"88350";"Brechainville"
"88250";"La Bresse"
"88600";"Brouvelieures"
"88700";"Brû"
"88600";"Bruyères"
"88140";"Bulgnéville"
"88700";"Bult"
"88540";"Bussang"
"88110";"Celles-sur-Plaine"
"88300";"Certilleux"
"88130";"Chamagne"
"88640";"Champdray"
"88600";"Champ-le-Duc"
"88000";"Chantraine"
"88240";"La Chapelle-aux-Bois"
"88600";"La Chapelle-devant-Bruyères"
"88130";"Charmes"
"88460";"Charmois-devant-Bruyères"
"88270";"Charmois-l'Orgueilleux"
"88210";"Châtas"
"88330";"Châtel-sur-Moselle"
"88170";"Châtenois"
"88410";"Châtillon-sur-Saône"
"88500";"Chauffecourt"
"88390";"Chaumousey"
"88150";"Chavelot"
"88500";"Chef-Haut"
"88460";"Cheniménil"
"88630";"Chermisey"
"88270";"Circourt"
"88300";"Circourt-sur-Mouzon"
"88410";"Claudon"
"88230";"Ban-sur-Meurthe-Clefcy"
"88630";"Clérey-la-Côte"
"88240";"Le Clerjus"
"88120";"Cleurie"
"88700";"Clézentaine"
"88100";"Coinches"
"88490";"Combrimont"
"88140";"Contrexéville"
"88430";"Corcieux"
"88310";"Cornimont"
"88170";"Courcelles-sous-Châtenois"
"88630";"Coussey"
"88140";"Crainvilliers"
"88520";"La Croix-aux-Mines"
"88330";"Damas-aux-Bois"
"88270";"Damas-et-Bettegney"
"88320";"Damblain"
"88260";"Darney"
"88170";"Darney-aux-Chênes"
"88390";"Darnieulles"
"88700";"Deinvillers"
"88210";"Denipaire"
"88270";"Derbamont"
"88600";"Destord"
"88600";"Deycimont"
"88000";"Deyvillers"
"88000";"Dignonville"
"88000";"Dinozé"
"88460";"Docelles"
"88000";"Dogneville"
"88170";"Dolaincourt"
"88260";"Dombasle-devant-Darney"
"88500";"Dombasle-en-Xaintois"
"88140";"Dombrot-le-Sec"
"88170";"Dombrot-sur-Vair"
"88390";"Domèvre-sur-Avière"
"88330";"Domèvre-sur-Durbion"
"88500";"Domèvre-sous-Montfort"
"88600";"Domfaing"
"88800";"Domjulien"
"88390";"Dommartin-aux-Bois"
"88200";"Dommartin-lès-Remiremont"
"88260";"Dommartin-lès-Vallois"
"88170";"Dommartin-sur-Vraine"
"88270";"Dompaire"
"88600";"Dompierre"
"88700";"Domptail"
"88630";"Domrémy-la-Pucelle"
"88500";"Domvallier"
"88700";"Doncières"
"88220";"Dounoux"
"88510";"Éloyes"
"88650";"Entre-deux-Eaux"
"88000";"Épinal"
"88260";"Escles"
"88260";"Esley"
"88130";"Essegney"
"88500";"Estrennes"
"88480";"Étival-Clairefontaine"
"88450";"Évaux-et-Ménil"
"88460";"Faucompierre"
"88700";"Fauconcourt"
"88600";"Fays"
"88360";"Ferdrupt"
"88410";"Fignévelle"
"88600";"Fiménil"
"88130";"Florémont"
"88390";"Fomerey"
"88600";"Fontenay"
"88240";"Fontenoy-le-Château"
"88530";"La Forge"
"88390";"Les Forges"
"88320";"Fouchécourt"
"88320";"Frain"
"88230";"Fraize"
"88490";"Frapelle"
"88630";"Frebécourt"
"88600";"Fremifontaine"
"88500";"Frenelle-la-Grande"
"88500";"Frenelle-la-Petite"
"88270";"Frénois"
"88160";"Fresse-sur-Moselle"
"88350";"Fréville"
"88440";"Frizon"
"88270";"Gelvécourt-et-Adompt"
"88520";"Gemaingoutte"
"88170";"Gemmelaincourt"
"88140";"Gendreville"
"88400";"Gérardmer"
"88120";"Gerbamont"
"88430";"Gerbépal"
"88320";"Gignéville"
"88390";"Gigney"
"88390";"Girancourt"
"88500";"Gircourt-lès-Viéville"
"88600";"Girecourt-sur-Durbion"
"88340";"Girmont-Val-d'Ajol"
"88170";"Gironcourt-sur-Vraine"
"88410";"Godoncourt"
"88190";"Golbey"
"88270";"Gorhey"
"88350";"Grand"
"88490";"La Grande-Fosse"
"88240";"Grandrupt-de-Bains"
"88210";"Grandrupt"
"88600";"Grandvillers"
"88640";"Granges-Aumontzey"
"88630";"Greux"
"88410";"Grignoncourt"
"88240";"Gruey-lès-Surance"
"88600";"Gugnécourt"
"88450";"Gugney-aux-Aulx"
"88330";"Hadigny-les-Verrières"
"88220";"Hadol"
"88270";"Hagécourt"
"88300";"Hagnéville-et-Roncourt"
"88330";"Haillainville"
"88300";"Harchéchamp"
"88700";"Hardancourt"
"88800";"Haréville"
"88300";"Harmonville"
"88270";"Harol"
"88240";"La Haye"
"88270";"Hennecourt"
"88260";"Hennezel"
"88130";"Hergugney"
"88600";"Herpelmont"
"88170";"Houécourt"
"88300";"Houéville"
"88700";"Housseras"
"88430";"La Houssière"
"88210";"Hurbache"
"88500";"Hymont"
"88150";"Igney"
"88320";"Isches"
"88300";"Jainvillotte"
"88550";"Jarménil"
"88700";"Jeanménil"
"88260";"Jésonville"
"88000";"Jeuxey"
"88500";"Jorxey"
"88630";"Jubainville"
"88640";"Jussarupt"
"88500";"Juvaincourt"
"88320";"Lamarche"
"88300";"Landaville"
"88130";"Langley"
"88600";"Laval-sur-Vologne"
"88600";"Laveline-devant-Bruyères"
"88640";"Laveline-du-Houx"
"88270";"Légéville-et-Bonfays"
"88300";"Lemmecourt"
"88600";"Lépanges-sur-Vologne"
"88260";"Lerrain"
"88490";"Lesseux"
"88400";"Liézey"
"88350";"Liffol-le-Grand"
"88800";"Lignéville"
"88410";"Lironcourt"
"88000";"Longchamp"
"88170";"Longchamp-sous-Châtenois"
"88490";"Lubine"
"88490";"Lusse"
"88110";"Luvigny"
"88170";"Maconcourt"
"88270";"Madecourt"
"88450";"Madegney"
"88270";"Madonne-et-Lamerey"
"88140";"Malaincourt"
"88650";"Mandray"
"88800";"Mandres-sur-Vair"
"88130";"Marainville-sur-Madon"
"88320";"Marey"
"88270";"Maroncourt"
"88320";"Martigny-les-Bains"
"88300";"Martigny-les-Gerbonvaux"
"88410";"Martinvelle"
"88500";"Mattaincourt"
"88630";"Maxey-sur-Meuse"
"88150";"Mazeley"
"88500";"Mazirot"
"88140";"Médonville"
"88600";"Méménil"
"88700";"Ménarmont"
"88500";"Ménil-en-Xaintois"
"88210";"Ménil-de-Senones"
"88700";"Ménil-sur-Belvitte"
"88160";"Le Ménil"
"88630";"Midrevaux"
"88500";"Mirecourt"
"88630";"Moncel-sur-Vair"
"88210";"Le Mont"
"88320";"Mont-lès-Lamarche"
"88300";"Mont-lès-Neufchâteau"
"88800";"Monthureux-le-Sec"
"88410";"Monthureux-sur-Saône"
"88240";"Montmotier"
"88170";"Morelmaison"
"88330";"Moriville"
"88320";"Morizécourt"
"88600";"Mortagne"
"88140";"Morville"
"88210";"Moussey"
"88700";"Moyemont"
"88420";"Moyenmoutier"
"88100";"Nayemont-les-Fosses"
"88300";"Neufchâteau"
"88600";"La Neuveville-devant-Lépanges"
"88170";"La Neuveville-sous-Châtenois"
"88800";"La Neuveville-sous-Montfort"
"88100";"Neuvillers-sur-Fave"
"88440";"Nomexy"
"88470";"Nompatelize"
"88260";"Nonville"
"88600";"Nonzeville"
"88800";"Norroy"
"88700";"Nossoncourt"
"88500";"Oëlleville"
"88500";"Offroicourt"
"88170";"Ollainville"
"88700";"Ortoncourt"
"88700";"Padoux"
"88100";"Pair-et-Grandrupt"
"88330";"Pallegney"
"88800";"Parey-sous-Montfort"
"88350";"Pargny-sous-Mureau"
"88490";"La Petite-Fosse"
"88210";"La Petite-Raon"
"88270";"Pierrefitte"
